"ID","Site","SystemID","FID","System No","CSL ID","Finding ID","Finding Description","Priority ID","Priority","CAPA ID","CAPA Description","Modified","Created","Created By","Modified By"
"69","BMW","BMW-LAS_015","BMW-LAS_015-I3-1-2","LAS_015","4C5MET401285","I3","Data can be altered through OS functionalities (e.g. file deletion, renaming) by all users","1","HIGH","2","Implement an automatic security policy for data protection on the server and/or on the local OS through active directories policies, OS folder restrictions or external security tool and configure User Privileges in such that users may not have the possibility to delete data.","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"70","BMW","BMW-LAS_015","BMW-LAS_015-T1-1-3","LAS_015","4C5MET401285","T1","Audit Trail information can be altered by the end user. AT tracking analytical events and change in analytical settings, but is not tracking changes in input records (methods) and changes in privileges configuration buy the admin.
Input record (methods) can be edited by the authorized users without AT tracking, and without automatic versioning. 
Paper based managed control (paper form) is in place, but without link with the ER (no naming convention for the ER).","1","HIGH","3","Save the Audit Trail file in order to prevent modification and/or deletion of the original file (e.g. saving in a non-editable format like .pdf). 
Configure the user privileges to prevent alteration of the Audit Trail file from all user
Implement a paper based management fully compliant in case of Audit Trail not compliant (i.e. old&new values or reason for change are not recorded)","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"71","BMW","BMW-LAS_015","BMW-LAS_015-T3-2-4","LAS_015","4C5MET401285","T3","AT procedure in place but not covering all scenarios (AT review at the end of every process but only for event linked to the specificic process)","2","SIGNIFICANT","4","Implement a fully compliant Audit Trail Review process","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"72","BMW","BMW-LAS_015","BMW-LAS_015-T4-2-5","LAS_015","4C5MET401285","T4","Paper based data are routinely generated and maintained but there is no specificic policy for the  ER","2","SIGNIFICANT","5","Implement a Security policy for ERs or document, using a risk based approach, the rationale for which local ER are not managed.","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"73","BMW","BMW-LAS_015","BMW-LAS_015-VD2-2-6","LAS_015","4C5MET401285","VD2","Computer System Validation executed but incomplete (e.g. Part 11/Annex 11 requirements are not properly addressed and tested in the specification and verification protocols)","2","SIGNIFICANT","6","Issue the missing documentation or perform the missing tests ","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"74","BMW","BMW-LAS_016","BMW-LAS_016-I2-1-1","LAS_016","4C5MET401850","I2","Deletion option for output data available for all users, included not authorized ones. Input record (methods) can be edited/overwritten by the authorized users without AT tracking, and without automatic versioning.","1","HIGH","1","Change permissions of users in order to prevent alteration/deletion of output data.
Implement paper based management of input ER versioning. E.g. improve relevant procedure including a naming convention for the versioning of the method saved in the system (or establish  other univocal link between the paper based form the ER).","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"75","BMW","BMW-LAS_016","BMW-LAS_016-I3-1-2","LAS_016","4C5MET401850","I3","Data can be altered through OS functionalities (e.g. file deletion, renaming) by all users","1","HIGH","2","Implement an automatic security policy for data protection on the server and/or on the local OS through active directories policies, OS folder restrictions or external security tool and configure User Privileges in such that users may not have the possibility to delete data.","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"76","BMW","BMW-LAS_016","BMW-LAS_016-T1-1-3","LAS_016","4C5MET401850","T1","Audit Trail information can be altered by the end user. AT tracking  analytical events and change in analytical settings, but is not tracking changes in input records (methods) and changes in privileges configuration buy the admin.
Input record (methods) can be edited by the authorized users without AT tracking, and without automatic versioning. 
Paper based managed control (paper form) is in place, but without link with the ER (no naming convention for the ER).","1","HIGH","3","Save the Audit Trail file in order to prevent modification and/or deletion of the original file (e.g. saving in a non-editable format like .pdf). 
Configure the user privileges to prevent alteration of the Audit Trail file from all user
Implement a paper based management fully compliant in case of Audit Trail not compliant (i.e. old&new values or reason for change are not recorded)","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"77","BMW","BMW-LAS_016","BMW-LAS_016-T3-2-4","LAS_016","4C5MET401850","T3","AT procedure in place but not covering all scenarios (AT review at the end of every process but only for event linked to the specificic process)","2","SIGNIFICANT","4","Implement a fully compliant Audit Trail Review process","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"78","BMW","BMW-LAS_016","BMW-LAS_016-T4-2-5","LAS_016","4C5MET401850","T4","Paper based data are routinely generated and maintained but there is no specificic policy for the  ER","2","SIGNIFICANT","5","Implement a Security policy for ERs or document, using a risk based approach, the rationale for which local ER are not managed.","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"79","BMW","BMW-LAS_016","BMW-LAS_016-VD2-2-6","LAS_016","4C5MET401850","VD2","Computer System Validation executed but incomplete (e.g. Part 11/Annex 11 requirements are not properly addressed and tested in the specification and verification protocols)","2","SIGNIFICANT","6","Issue the missing documentation or perform the missing tests ","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"80","BMW","BMW-LAS_017","BMW-LAS_017-I2-1-1","LAS_017","4C5MET401970","I2","Deletion option for output data available for all users, included not authorized ones. Input record (methods) can be edited/overwritten by the authorized users without AT tracking, and without automatic versioning.","1","HIGH","1","Change permissions of users in order to prevent alteration/deletion of output data.
Implement paper based management of input ER versioning. E.g. improve relevant procedure including a naming convention for the versioning of the method saved in the system (or establish  other univocal link between the paper based form the ER).","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"81","BMW","BMW-LAS_017","BMW-LAS_017-I3-1-2","LAS_017","4C5MET401970","I3","Data can be altered through OS functionalities (e.g. file deletion, renaming) by all users","1","HIGH","2","Implement an automatic security policy for data protection on the server and/or on the local OS through active directories policies, OS folder restrictions or external security tool and configure User Privileges in such that users may not have the possibility to delete data.","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"82","BMW","BMW-LAS_017","BMW-LAS_017-T1-1-3","LAS_017","4C5MET401970","T1","Audit Trail information can be altered by the end user. AT tracking analytical events and change in analytical settings, but is not tracking changes in input records (methods) and changes in privileges configuration buy the admin.
Input record (methods) 
can be edited by the authorized users without AT tracking, and without automatic versioning. 
Paper based managed control (paper form) is in place, but without link with the ER 
(no naming convention for the ER).","1","HIGH","3","Save the Audit Trail file in order to prevent modification and/or deletion of the original file (e.g. saving in a non-editable format like .pdf). 
Configure the user privileges to prevent alteration of the Audit Trail file from all user
Implement a paper based management fully compliant in case of Audit Trail not compliant (i.e. old&new values or reason for change are not recorded)","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"83","BMW","BMW-LAS_017","BMW-LAS_017-T4-2-5","LAS_017","4C5MET401970","T4","Paper based data are routinely generated and maintained but there is no specificic policy for the  ER","2","SIGNIFICANT","5","Implement a Security policy for ERs or document, using a risk based approach, the rationale for which local ER are not managed.","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"84","BMW","BMW-LAS_017","BMW-LAS_017-VD2-2-6","LAS_017","4C5MET401970","VD2","Computer System Validation executed but incomplete (e.g. Part 11/Annex 11 requirements are not properly addressed and tested in the specification and verification protocols)","2","SIGNIFICANT","6","Issue the missing documentation or perform the missing tests ","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"85","BMW","BMW-LAS_017","BMW-LAS_017-T3-2-4","LAS_017","4C5MET401970","T3","AT procedure in place but not covering all scenarios (AT review at the end of every process but only for event linked to the specificic process)","2","SIGNIFICANT","4","Implement a fully compliant Audit Trail Review process","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"86","BMW","BMW-LAS_018","BMW-LAS_018-I1-1-3","LAS_018","4C6MET401097","I1","Manual backup is in place, but the relevant frequency is not defined in a dedicated procedure","1","HIGH","3","Implement a process of automatic data backup following the relevant procedure and best practice","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"87","BMW","BMW-LAS_018","BMW-LAS_018-I3-1-4","LAS_018","4C6MET401097","I3","Data can be altered through OS functionalities (e.g. file deletion, renaming) by all users","1","HIGH","4","Implement an automatic security policy for data protection on the server and/or on the local OS through active directories policies, OS folder restrictions or external security tool and configure User Privileges in such that users may not have the possibility to delete data.","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"88","BMW","BMW-LAS_018","BMW-LAS_018-I4-1-5","LAS_018","4C6MET401097","I4","Autosave functionality for output records is not available","1","HIGH","5","Investigate the capability of SW to autosave data and enable autosave function if possible
 or
 implement and document the manual workaround for saving output records","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"89","BMW","BMW-LAS_018","BMW-LAS_018-S3-3-2","LAS_018","4C6MET401097","S3","System does not allow to configure any Security feature","3","MODERATE","2","Issue a Security SOP regulating a manual or hybrid management of secondary security features","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"90","BMW","BMW-LAS_018","BMW-LAS_018-T1-1-6","LAS_018","4C6MET401097","T1","No automatic Audit Trail or automatic data versioning is allowed by the SW application. Data can be modified/overwritten without any automatic traceability","1","HIGH","6","Implement Audit Trail functionality within the SW or implement a fully compliant paper based management in case of Audit Trail not compliant","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"91","BMW","BMW-LAS_018","BMW-LAS_018-T3-2-7","LAS_018","4C6MET401097","T3","Audit Trail is not routinely reviewed according to predetermined criteria and there are no procedural requirements to execute the AT review","2","SIGNIFICANT","7","Implement an Audit Trail Review process","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"92","BMW","BMW-LAS_018","BMW-LAS_018-T4-2-8","LAS_018","4C6MET401097","T4","True Copy are routinely generated and maintained but in a non-protected format","2","SIGNIFICANT","8","Block the ability to edit and reprocess raw data, and/or Store data in a protected location that prevents data from being edited","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"93","BMW","BMW-LAS_018","BMW-LAS_018-S1-1-1","LAS_018","4C6MET401097","S1","Unique, personal accounts are configured in the system for users, but one or more generic accounts (e.g. Administrator) are configured","1","HIGH","1","Remove generic accounts. In case generic accounts dedicated to service and maintenance are required, they need to be mapped, justified, and managed through a controlled activation/deactivation process.","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"94","BMW","BMW-LAS_018","BMW-LAS_018-VD1-1-9","LAS_018","4C6MET401097","VD1","Computer System Validation Documents not available (not executed or not retrievable)","1","HIGH","9","Create/retrieve the missing validation documents covering the following topics:
a. Validation Plan
b. CSV SOPs
c. User Requirements
d. Configuration / Design Specifications
e. Risk Assessment
f. testing documentation
g. Report","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"95","BMW","BMW-LAS_019","BMW-LAS_019-ES2-2-1","LAS_019","4C5MET04530","ES2","In case the user does not save the result when prompted, the file is saved without signature.","2","SIGNIFICANT","1","Implement a documented periodic check to make sure that all reports are properly signed","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
