"ID","Site","SystemID","System No","CSL ID","Risk Level","Product","Plant","Business Unit","Control SW + Version","Controlled Equipment","Remediation Due Date","Modified","Created","Created By","Modified By"
"94","BMW","BMW-PCS_009","PCS_009","PMCS (PFF)","HIGH",,"TOLL / PMCS","Toll Process","PCS v7.0","Plant Monitoring & Control System (PMCS) PCS 7",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"95","BMW","BMW-PCS_010","PCS_010","AUBMPPEH01, AUBMPPEH02
/A","HIGH",,"999","Toll Process","ABB INDUSTRIAL IT V3.2.1","ABB Enterprise Historians","6/30/2024","9/20/2023 10:51 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"96","BMW","BMW-PCS_011","PCS_011","APAUBMWPES01","HIGH",,"999","Toll Process","MOD300 Engineering display 1.00.011","APAUBMWPES01","6/30/2024","9/20/2023 10:52 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"97","BMW","BMW-PCS_012","PCS_012","ODDS","LOW",,"999","Toll Process","ODDS","ODDS",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"98","BMW","BMW-PCS_013","PCS_013","110ITU1003","LOW",,"999 PMCS","Toll Process"," Palltronic® Flowstar","Pall Flowstar XC integrity tester",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"99","BMW","BMW-PCS_014","PCS_014","110ITU01002","LOW",,"999 PMCS","Toll Process"," Palltronic® Flowstar","Pall Flowstar IV integrity tester",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"100","BMW","BMW-PCS_015","PCS_015","887ITU401307","LOW",,"999 PMCS","Toll Process"," Palltronic® Flowstar","Pall Flowstar IV integrity tester",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"101","BMW","BMW-PCS_016","PCS_016","103ITU00300","LOW",,"999 PMCS","Toll Process"," Palltronic® Flowstar","Pall Flowstar IV integrity tester",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"102","BMW","BMW-PCS_017","PCS_017","106ITU00600","LOW",,"999 PMCS","Toll Process"," Palltronic® Flowstar","Pall Flowstar IV integrity tester",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"103","BMW","BMW-PCS_018","PCS_018","105ITU00502","LOW",,"999 PMCS","Toll Process"," Palltronic® Flowstar","Pall Flowstar IV integrity tester",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"104","BMW","BMW-PCS_019","PCS_019","105ITU00503","LOW",,"999 PMCS","Toll Process"," Palltronic® Flowstar","Pall Flowstar IV integrity tester",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"105","BMW","BMW-PCS_020","PCS_020","103ITU00302","LOW",,"999 PMCS","Toll Process"," Palltronic® Flowstar","Pall Flowstar IV integrity tester",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"106","BMW","BMW-PCS_021","PCS_021","MES WND","HIGH",,"PFF and BMW","Toll Process","Werum PAS X3.16","Weigh and Dispense MES","6/30/2024","9/20/2023 10:52 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"107","BMW","BMW-PCS_022","PCS_022","113MET00030","LOW",,"999 PMCS","BMF Process"," Palltronic® Flowstar","Pall Flowstar IV integrity tester",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"108","BMW","BMW-PCS_023","PCS_023","113MET00031","LOW",,"999 PMCS","BMF Process"," Palltronic® Flowstar","Pall Flowstar IV integrity tester",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"109","BMW","BMW-PCS_024","PCS_024","113MET00032","LOW",,"999 PMCS","BMF Process"," Palltronic® Flowstar","Pall Flowstar IV integrity tester",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"110","BMW","BMW-PCS_025","PCS_025","240PST00001","MEDIUM",,"240","BMF Process","/","Water For Injection Stills",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"111","BMW","BMW-PCS_026","PCS_026","242STG00001","MEDIUM",,"242","BMF Process","/","Pyrogen Free Steam Generator",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"112","BMW","BMW-PCS_027","PCS_027","287SKD00001","LOW",,"287","BMF Process","/","EDU (Effluent Decontamination Unit)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"113","BMW","BMW-PCS_028","PCS_028","113AU00001","MEDIUM",,"113","BMF Process","/","Belimed Laboratory Steam Steriliser Autoclave",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"114","BMW","BMW-PCS_029","PCS_029","113SKD20001","MEDIUM",,"113","BMF Process","Unicorn 5.31","GE AKTAReady Chromatography System",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"115","BMW","BMW-PCS_030","PCS_030","113SKD10001","MEDIUM",,"113","BMF Process","Unicorn 7.1","GE AKTA Process Chromatography System",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"116","BMW","BMW-PCS_031","PCS_031","113SKD11001","MEDIUM",,"113","BMF Process","Unicorn 7.1","GE AKTA Process Chromatography System",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"117","BMW","BMW-PCS_033","PCS_033","113WAV00004","MEDIUM",,"113","BMF Process","Unicorn v7.0.2 (Build 7.0.2.880)","ReadyToProcessTM
Wave25 Wave Reactor 10L Tray",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"118","BMW","BMW-PCS_034","PCS_034","113WAV00005","MEDIUM",,"113","BMF Process","Unicorn v7.0.2 (Build 7.0.2.880)","ReadyToProcessTM
Wave25 Wave Reactor 50L Tray",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"119","BMW","BMW-PCS_035","PCS_035","113SKD12001
(SU0019_1)","MEDIUM",,"113","BMF Process"," Siemens Step 7","Pall Allegro 1/2"" TFF System",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"120","BMW","BMW-PCS_036","PCS_036","113SKD13001
(SU0019_2)","MEDIUM",,"113","BMF Process"," Siemens Step 7","Pall Allegro 1/2"" TFF System",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"121","BMW","BMW-PCS_039","PCS_039","113SKD00021","MEDIUM",,"113","BMF Process","Pall TFF (PMCS project 05.000743)","Pall C15 TFF System",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"122","BMW","BMW-PCS_040","PCS_040","113POU00001","LOW",,"113","BMF Process","Simatic","WFI POU (Water For injections, Point of Use)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"123","BMW","BMW-PCS_041","PCS_041","113POU00002","LOW",,"113","BMF Process","Simatic","WFI POU (Water For injections, Point of Use)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"124","BMW","BMW-PCS_042","PCS_042","113POU00003","LOW",,"113","BMF Process","Simatic","WFI POU (Water For injections, Point of Use)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"125","BMW","BMW-PCS_043","PCS_043","113POU00004","LOW",,"113","BMF Process","Simatic","WFI POU (Water For injections, Point of Use)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"126","BMW","BMW-PCS_044","PCS_044","113POU00005","LOW",,"113","BMF Process","Simatic","WFI POU (Water For injections, Point of Use)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"127","BMW","BMW-PCS_045","PCS_045","113POU00006","LOW",,"113","BMF Process","Simatic","WFI POU (Water For injections, Point of Use)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"128","BMW","BMW-PCS_046","PCS_046","113POU00007","LOW",,"113","BMF Process","Simatic","WFI POU (Water For injections, Point of Use)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"129","BMW","BMW-PCS_047","PCS_047","113POU00008","LOW",,"113","BMF Process","Simatic","WFI POU (Water For injections, Point of Use)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"130","BMW","BMW-PCS_048","PCS_048","113POU00009","LOW",,"113","BMF Process","Simatic","WFI POU (Water For injections, Point of Use)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"131","BMW","BMW-PCS_049","PCS_049","113POU00010","LOW",,"113","BMF Process","Simatic","WFI POU (Water For injections, Point of Use)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"132","BMW","BMW-PCS_050","PCS_050","PMCS CC","HIGH",,"BMF / PMCS","BMF Process","Siemens PCS7 v. 8.1","Plant Monitoring and Control System Cell Culture PCS 7",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"133","BMW","BMW-PCS_055","PCS_055","PMCS PP","HIGH",,"Turner / PMCS","Turner Facility","JAG FPS.NET v2.3.0.5 (Build 23.07.21)
JAG PFS Module III v2.3.8.3
JAG PFS Module IV v2.4.8.3
JAG PVI Module III/IV v5.15","Plant Monitoring & Control System Privigen Process",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"134","BMW","BMW-PCS_056","PCS_056","PMCS PP","HIGH",,"Turner / PMCS","Turner Facility","JAG FPS.NET v2.3.0.5 (Build 23.07.21)
JAG PFS - Sterile Filtration v 2.9.5.6
JAG PVI Sterile Filtration v3.10","Plant Monitoring & Control System Privigen Process",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"135","BMW","BMW-PCS_057","PCS_057","160ITU00009","LOW",,"999 PMCS","Turner Facility"," Palltronic® Flowstar v2.21","Pall Flowstar IV integrity tester",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"136","BMW","BMW-PCS_058","PCS_058","180ITU00010","LOW",,"999 PMCS","Turner Facility"," Palltronic® Flowstar v2.21","Pall Flowstar IV integrity tester",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"137","BMW","BMW-PCS_059","PCS_059","120MET00010","MEDIUM",,"120","Turner Facility","Opus 8.5
CMET configurator 3.0.9.60
CMET runtime 3.0.9.60","NIR spectrometer",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"138","BMW","BMW-PCS_060","PCS_060","PMCS AP","HIGH",,"Facility A / PMCS","Facility A (AlbuRx) Process"," JAG","Plant Monitoring & Control System for AlbuRx Process",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"139","BMW","BMW-PCS_061","PCS_061","202ITU00001","LOW",,"999 PMCS","Facility A (AlbuRx) Process"," Palltronic® FlowstarIV v 2.2","Pall Flowstar filter IV integrity test unit",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"140","BMW","BMW-PCS_062","PCS_062","202ITU00002","LOW",,"999 PMCS","Facility A (AlbuRx) Process"," Palltronic® FlowstarIV v 2.2","Pall Flowstar filter IV integrity test unit",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"141","BMW","BMW-PCS_063","PCS_063","203ITU00001","LOW",,"999 PMCS","Facility A (AlbuRx) Process"," Palltronic® FlowstarIV v 2.2","Pall Flowstar filter IV integrity test unit",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"142","BMW","BMW-PCS_064","PCS_064","203ITU00002","LOW",,"999 PMCS","Facility A (AlbuRx) Process"," Palltronic® FlowstarIV v 2.2","Pall Flowstar filter IV integrity test unit",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"143","BMW","BMW-PCS_065","PCS_065","201ITU00001","LOW",,"999 PMCS","Facility A (AlbuRx) Process"," Palltronic® FlowstarIV v 2.2","Pall Flowstar filter IV integrity test unit",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"144","BMW","BMW-PCS_066","PCS_066","461PSG10001","MEDIUM",,"461","Central Services","Siemens TIA v13","AlbuRx Pure Steam Generator (WFI)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"145","BMW","BMW-PCS_067","PCS_067","420PWG24001","MEDIUM",,"420","Central Services","Siemens TIA v13","Purified Water System",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"146","BMW","BMW-PCS_068","PCS_068","420PWG00066","MEDIUM",,"420","Central Services","Siemens TIA v13","Purified Water System",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"147","BMW","BMW-PCS_069","PCS_069","420PWG00064","MEDIUM",,"420","Central Services","Siemens TIA v13","Purified Water System",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"148","BMW","BMW-PCS_070","PCS_070","420PWG00065","MEDIUM",,"420","Central Services","Siemens TIA v13","Purified Water System",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"149","BMW","BMW-PCS_071","PCS_071","462PST29001","MEDIUM",,"462","Central Services","Siemens TIA v13","AlbuRx WFI Still",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"150","BMW","BMW-PCS_072","PCS_072","PMCS CP","HIGH",,"Common / Utilities","Central Services","PCS 7 v 8.0","Plant Monitoring & Control System (PMCS) PCS 7 for Centralised, Privigen (Turner Facility) and AlbuRx services",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"151","BMW","BMW-PCS_073","PCS_073","422HPW63","LOW",,"PRIVIGEN
Turner Facility","Central Services","Siemens TIA v13","HPW Generator 2",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"152","BMW","BMW-PCS_074","PCS_074","422HPW62","LOW",,"PRIVIGEN
Turner Facility","Central Services","Siemens TIA v13","HPW Generator 2",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"153","BMW","BMW-PCS_075","PCS_075","PMCS CP","HIGH",,"Common / Utilities","Central Services (Tank Farm and Facility F)","PCS 7 v 9.0","Plant Monitoring & Control System (PMCS) PCS 7 for Tank Farm and Facility F services",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"154","BMW","BMW-PCS_079","PCS_079","650PWG001001","LOW",,"650 / Utilities","Central Services (Tank Farm and Facility F)","Siemens TIA v TBC","Purified water generator Unit A",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"155","BMW","BMW-PCS_080","PCS_080","650PWG001002","LOW",,"650 / Utilities","Central Services (Tank Farm and Facility F)","Siemens TIA v TBC","Purified water generator Unit B",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"156","BMW","BMW-PCS_081","PCS_081","650PWG001003","LOW",,"650 / Utilities","Central Services (Tank Farm and Facility F)","Siemens TIA v TBC","Purified water generator Unit C",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"157","BMW","BMW-PCS_082","PCS_082","651PST001001","LOW",,"651 / Utilities","Central Services (Tank Farm and Facility F)","Siemens TIA v TBC","WFI generator Z1",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"158","BMW","BMW-PCS_083","PCS_083","651PST001003","LOW",,"651 / Utilities","Central Services (Tank Farm and Facility F)","Siemens TIA v TBC","WFI generator Z2",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"159","BMW","BMW-PCS_084","PCS_084","654PV001001","LOW",,"654 / Utilities","Central Services (Tank Farm and Facility F)","Siemens TIA v TBC","Ethanol distillation column",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"160","BMW","BMW-PCS_086","PCS_086","203SW51001","MEDIUM",,"203","Filling and Packaging","Siemens Simatic Step7 v5.5
COPA-Data Zenon v7.0","Facility A Vial Washing Machine",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"161","BMW","BMW-PCS_087","PCS_087","203HAT51001","MEDIUM",,"203","Filling and Packaging","Siemens Simatic Step7 v5.5
COPA-Data Zenon v7.0","Facility A Sterilising and Depyrogenation Tunnel",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"162","BMW","BMW-PCS_088","PCS_088","203DM51001","MEDIUM",,"203","Filling and Packaging","Siemens Simatic Step7 v5.5
COPA-Data Zenon v7.0","Facility A Vial Filling Machine",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"163","BMW","BMW-PCS_089","PCS_089","203ISE51001","MEDIUM",,"203","Filling and Packaging","Siemens Simatic Step7 v5.5
COPA-Data Zenon v7.20 64 Boit","Facility A Filling Line Isolator & Airlock (SARA)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"164","BMW","BMW-PCS_090","PCS_090","203MET51001/0
2/03/04","LOW",,"203","Filling and Packaging","SKAN AG WirelessGT v2.0.1","Facility A Filling Line Glove Testers",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"165","BMW","BMW-PCS_091","PCS_091","203CM51001","MEDIUM",,"203","Filling and Packaging","Siemens Simatic Step7 v5.5
COPA-Data Zenon v7.0","Facility A Vial Capping & Crimping Machine",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"166","BMW","BMW-PCS_092","PCS_092","203CM51001","MEDIUM",,"203","Filling and Packaging","Siemens Simatic Step7 v5.5
COPA-Data Zenon v7.0","Facility A Capping & Crimping Machine Open Active RABS",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"167","BMW","BMW-PCS_093","PCS_093","203AU51001","MEDIUM",,"203","Filling and Packaging","Siemens Simatic Step7 v5.5+SP4
Unify/Gupta/centura TD v5.2","Facility A Autoclave",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"168","BMW","BMW-PCS_094","PCS_094","203SW51002
203SW53001","MEDIUM",,"203","Filling and Packaging","Step7 Pprofessional v13 -TIA portal
WinCC Advance v13.0","Facility A Parts Washer & Dosing Station",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"169","BMW","BMW-PCS_097","PCS_097","170INS00001","MEDIUM","Multip product ","170","Filling and Packaging","Simens simatic panel","Turner Facility Visual Inspection","6/30/2026","9/5/2024 9:34 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Woolley, Jason US/KOP"
"170","BMW","BMW-PCS_098","PCS_098","190PM00001
190PM00002
190PM00003
190PM00004","MEDIUM",,"190","Filling and Packaging"," Uhlmann Line Controller + local HMI","Turner Facility Packaging Line",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"171","BMW","BMW-PCS_102","PCS_102","102FD00001","MEDIUM",,"102
(Dispensing)","Filling and Packaging","Sismatic manager S7 v3.0","Edwards Freeze Dryer FD1",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"172","BMW","BMW-PCS_105","PCS_105","102FD00009","MEDIUM",,"102","Filling and Packaging","Freeze Dryer 9","Siemens",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"173","BMW","BMW-PCS_113","PCS_113","180BTW00001
180CM00001
180FSM00001
180HAT00001
180ACT18001","HIGH",,"180","Filling and Packaging","Step 7 Professional 2010 SR1 -v5.5 +SP1
Simatic WinCC Flexible 2008 SP2 Update 13
Wonderware inTouch 10.5","Turner Facility Optima Filling Line",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"174","BMW","BMW-PCS_114","PCS_114","180SW01","MEDIUM",,"180","Filling and Packaging","Step 7 v5.5 + SP2
WinCC Flex 2008 SP3","Turner Facility Small Parts Washer I",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"175","BMW","BMW-PCS_115","PCS_115","180AU01","MEDIUM",,"180","Filling and Packaging","TOP7000 GRSW v5.0
Step 7 v5.5 + SP2","Turner Facility Sterile Filling Autoclave",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"176","BMW","BMW-PCS_116","PCS_116","180MET401965","MEDIUM",,"180","Filling and Packaging","WilOP v2.0.15.1","Wilco Oxygen Headspace Analyser",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"177","BMW","BMW-PCS_117","PCS_117","170MET401964","MEDIUM",,"180","Filling and Packaging","WilOP v2.0.15.1","Wilco Oxygen Headspace Analyser",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"178","BMW","BMW-PCS_118","PCS_118","180SW02","MEDIUM",,"180","Filling and Packaging","Step7 Professional v13- TIA portal, 
WinCC Advnaced v13","Turner Facility Small Parts Washer II",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"179","BMW","BMW-PCS_119","PCS_119","180MET00026","LOW",,"180","Filling and Packaging","Simatic Step 7 v5.5 + SP3
Simatic WinCC Flex 2008 Update 3","Turner Facility RABS Glove Tester",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"180","BMW","BMW-PCS_121","PCS_121","103SM401182","LOW",,"103","Filling and Packaging","Panasonic AFPX-C30T PLC","Accu-Seal Heat Sealer",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"181","BMW","BMW-PCS_124","PCS_124","103AU00008","LOW",,"103 (Bottle Preparation)","Filling and Packaging","/","Getinge Autoclave",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"182","BMW","BMW-PCS_127","PCS_127","103SW10301","MEDIUM",,"103","Filling and Packaging","Simatic step 7 v5.5","COP Washer (AS66) Controller",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"183","BMW","BMW-PCS_136","PCS_136","104PM00032","LOW",,"104","Filling and Packaging","Siemens HMI","ACU Controller",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"184","BMW","BMW-PCS_141","PCS_141","104INC00016","MEDIUM",,"TOLL /
Packaging","Filling and Packaging","Simatic TIA portal v14","Packaging Incubator INC16",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
